gene_id	gene_name	SS01	SS03
ENSG00000249240	AC069368.3	0	0
ENSG00000166839	ANKDD1A	710	580
ENSG00000090487	SPG21	3783	3651
ENSG00000103707	MTFMT	591	594
ENSG00000186198	SLC51B	18	14
ENSG00000103710	RASL12	1012	428
ENSG00000234438	KBTBD13	0	1
ENSG00000246922	UBAP1L	467	227
ENSG00000090470	PDCD7	2628	2324
ENSG00000166855	CLPX	2185	2525
ENSG00000138615	CILP	338	217
ENSG00000138617	PARP16	537	572
ENSG00000174498	IGDCC3	439	647
ENSG00000103742	IGDCC4	2074	1654
ENSG00000074603	DPP8	2674	2658
ENSG00000074696	HACD3	11463	13277
ENSG00000138614	VWA9	1991	1733
ENSG00000074621	SLC24A1	292	224
ENSG00000174485	DENND4A	2623	2259
ENSG00000103769	RAB11A	8957	5657
ENSG00000157890	MEGF11	6804	6428
ENSG00000166938	DIS3L	1222	1476
ENSG00000075131	TIPIN	446	554
ENSG00000169032	MAP2K1	4569	4670
ENSG00000174446	SNAPC5	771	868
ENSG00000174444	RPL4	16467	18501
ENSG00000174442	ZWILCH	1387	1314
ENSG00000188501	LCTL	192	138
ENSG00000137834	SMAD6	269	237
ENSG00000166949	SMAD3	4049	2146
ENSG00000103591	AAGAB	3561	3696
ENSG00000103599	IQCH	120	135
ENSG00000189227	C15orf61	380	446
ENSG00000137764	MAP2K5	901	988
ENSG00000188779	SKOR1	148	115
ENSG00000033800	PIAS1	2530	2374
ENSG00000260007	RP11-315D16.2	65	46
ENSG00000129007	CALML4	39	33
ENSG00000128973	CLN6	868	768
ENSG00000169018	FEM1B	5155	5551
ENSG00000137809	ITGA11	2563	1806
ENSG00000103647	CORO2B	19001	15710
ENSG00000140350	ANP32A	5840	8612
ENSG00000258484	SPESP1	1	5
ENSG00000255346	NOX5	1	0
ENSG00000138604	GLCE	2137	1543
ENSG00000137819	PAQR5	144	48
ENSG00000137807	KIF23	1870	1934
ENSG00000137818	RPLP1	13014	12737
ENSG00000140332	TLE3	4506	3948
ENSG00000137831	UACA	297	197
ENSG00000166173	LARP6	1443	1245
ENSG00000137821	LRRC49	1144	1467
ENSG00000129028	THAP10	364	457
ENSG00000187720	THSD4	139	69
ENSG00000225362	CT62	0	0
ENSG00000278570	NR2E3	3	0
ENSG00000066933	MYO9A	2032	1829
ENSG00000166192	SENP8	185	217
ENSG00000175318	GRAMD2	3	2
ENSG00000067225	PKM	128981	124098
ENSG00000137817	PARP6	5295	4853
ENSG00000273025	RP11-106M3.5	0	0
ENSG00000140488	CELF6	2	6
ENSG00000260729	RP11-106M3.2	15	9
ENSG00000213614	HEXA	4770	4067
ENSG00000187806	TMEM202	0	0
ENSG00000166233	ARIH1	5268	4630
ENSG00000215186	GOLGA6B	0	0
ENSG00000175202	HIGD2B	3	0
ENSG00000140463	BBS4	1176	1345
ENSG00000159322	ADPGK	2840	2202
ENSG00000067141	NEO1	2064	1696
ENSG00000138622	HCN4	193	156
ENSG00000183324	REC114	0	0
ENSG00000156642	NPTN	7835	4792
ENSG00000103855	CD276	16073	15016
ENSG00000205363	C15orf59	2579	3189
ENSG00000167139	TBC1D21	0	1
ENSG00000129038	LOXL1	2948	1687
ENSG00000067221	STOML1	1439	1269
ENSG00000140464	PML	2842	2693
ENSG00000159289	GOLGA6A	0	0
ENSG00000167178	ISLR2	81	92
ENSG00000129009	ISLR	229	235
ENSG00000137868	STRA6	2448	1663
ENSG00000140481	CCDC33	12	9
ENSG00000140459	CYP11A1	23	12
ENSG00000138623	SEMA7A	3916	2788
ENSG00000138629	UBL7	2033	1918
ENSG00000179361	ARID3B	234	170
ENSG00000179335	CLK3	3866	3403
ENSG00000179151	EDC3	3293	3728
ENSG00000140465	CYP1A1	532	473
ENSG00000140505	CYP1A2	1	0
ENSG00000103653	CSK	3619	3217
ENSG00000140506	LMAN1L	0	0
ENSG00000213578	CPLX3	0	0
ENSG00000140474	ULK3	3223	3200
ENSG00000140497	SCAMP2	3757	3623
ENSG00000178802	MPI	1482	1666
ENSG00000178761	FAM219B	4786	5400
ENSG00000178741	COX5A	5292	5430
ENSG00000178718	RPP25	47	52
ENSG00000198794	SCAMP5	7045	8858
ENSG00000138621	PPCDC	287	245
ENSG00000167173	C15orf39	1465	1076
ENSG00000140478	GOLGA6D	0	0
ENSG00000167195	GOLGA6C	0	0
ENSG00000140365	COMMD4	1956	1767
ENSG00000140398	NEIL1	696	514
ENSG00000140400	MAN2C1	8482	5543
ENSG00000169375	SIN3A	3894	4236
ENSG00000169410	PTPN9	5151	4410
ENSG00000169371	SNUPN	700	767
ENSG00000177971	IMP3	1869	2020
ENSG00000173548	SNX33	1060	863
ENSG00000173546	CSPG4	2994	2315
ENSG00000182950	ODF3L1	33	14
ENSG00000140367	UBE2Q2	1739	1950
ENSG00000167196	FBXO22	2542	2348
ENSG00000169752	NRG4	11	18
ENSG00000169758	TMEM266	7	8
ENSG00000140374	ETFA	3182	3833
ENSG00000159556	ISL2	158	133
ENSG00000140386	SCAPER	922	1126
ENSG00000117906	RCN2	8009	9882
ENSG00000140368	PSTPIP1	6	5
ENSG00000140391	TSPAN3	28137	32840
ENSG00000173517	PEAK1	6740	4826
ENSG00000140382	HMG20A	3383	3347
ENSG00000169783	LINGO1	9332	9698
ENSG00000167202	TBC1D2B	789	544
ENSG00000183476	SH2D7	1	1
ENSG00000136425	CIB2	823	756
ENSG00000166411	IDH3A	2710	3033
ENSG00000103740	ACSBG1	528	621
ENSG00000140403	DNAJA4	190	168
ENSG00000140395	WDR61	2933	3707
ENSG00000166426	CRABP1	9	6
ENSG00000136381	IREB2	3463	2557
ENSG00000188266	HYKK	32	19
ENSG00000041357	PSMA4	6456	7374
ENSG00000169684	CHRNA5	392	395
ENSG00000080644	CHRNA3	316	152
ENSG00000117971	CHRNB4	19	9
ENSG00000136378	ADAMTS7	1442	865
ENSG00000185787	MORF4L1	9163	10459
ENSG00000103811	CTSH	211	198
ENSG00000058335	RASGRF1	9	8
ENSG00000235711	ANKRD34C	7	3
ENSG00000166557	TMED3	5746	5743
ENSG00000169330	KIAA1024	777	781
ENSG00000136371	MTHFS	51	57
ENSG00000259332	ST20-MTHFS	0	2
ENSG00000180953	ST20	258	306
ENSG00000140379	BCL2A1	74	58
ENSG00000086666	ZFAND6	5486	5777
ENSG00000103876	FAH	1165	912
ENSG00000259417	LINC01314	12407	4842
ENSG00000172379	ARNT2	10768	12091
ENSG00000136379	ABHD17C	2425	2462
ENSG00000103888	CEMIP	2180	915
ENSG00000117899	MESDC2	3271	3187
ENSG00000140406	MESDC1	991	861
ENSG00000156206	CFAP161	7	8
ENSG00000172349	IL16	112	65
ENSG00000172345	STARD5	122	100
ENSG00000188869	TMC3	1	0
ENSG00000183496	MEX3B	697	961
ENSG00000140598	EFL1	1088	1218
ENSG00000188659	SAXO2	68	65
ENSG00000278662	GOLGA6L10	31	22
ENSG00000197978	GOLGA6L9	77	86
ENSG00000182774	RPS17	7030	7858
ENSG00000260836	RP11-152F13.10	0	0
ENSG00000214575	CPEB1	509	606
ENSG00000103723	AP3B2	5372	4475
ENSG00000186628	FSD2	12	7
ENSG00000156232	WHAMM	1422	1432
ENSG00000103942	HOMER2	641	604
ENSG00000169612	FAM103A1	424	462
ENSG00000169609	C15orf40	795	881
ENSG00000064726	BTBD1	5200	5721
ENSG00000136404	TM6SF1	16	10
ENSG00000166503	RP11-382A20.3	5818	6866
ENSG00000169594	BNC1	9	2
ENSG00000140600	SH3GL3	42	62
ENSG00000156218	ADAMTSL3	0	4
ENSG00000259511	UBE2Q2L	0	0
ENSG00000184206	GOLGA6L4	0	0
ENSG00000176371	ZSCAN2	527	492
ENSG00000177082	WDR73	1910	1637
ENSG00000197696	NMB	537	558
ENSG00000140612	SEC11A	4640	4513
ENSG00000166716	ZNF592	2526	2166
ENSG00000136383	ALPK3	143	103
ENSG00000156222	SLC28A1	5	1
ENSG00000073417	PDE8A	1507	1261
ENSG00000170776	AKAP13	4846	3364
ENSG00000183655	KLHL25	3222	2548
ENSG00000273540	AGBL1	6	5
ENSG00000166748	AGBL1	0	0
ENSG00000140538	NTRK3	4836	3341
ENSG00000259494	MRPL46	324	428
ENSG00000181991	MRPS11	2101	2573
ENSG00000140543	DET1	290	286
ENSG00000181026	AEN	16248	13777
ENSG00000172183	ISG20	635	481
ENSG00000157766	ACAN	57	9
ENSG00000140511	HAPLN3	332	248
ENSG00000140545	MFGE8	10316	8162
ENSG00000140526	ABHD2	19378	23821
ENSG00000140522	RLBP1	347	376
ENSG00000140525	FANCI	3417	3724
ENSG00000140521	POLG	5157	4194
ENSG00000140519	RHCG	6	4
ENSG00000140534	TICRR	832	606
ENSG00000166813	KIF7	1337	1076
ENSG00000166819	PLIN1	21	29
ENSG00000166821	PEX11A	400	388
ENSG00000140527	WDR93	9	1
ENSG00000166823	MESP1	195	202
ENSG00000188095	MESP2	0	3
ENSG00000166825	ANPEP	9	9
ENSG00000157823	AP3S2	1447	1565
ENSG00000250021	C15orf38-AP3S2	0	0
ENSG00000242498	ARPIN	252	257
ENSG00000140548	ZNF710	895	685
ENSG00000182054	IDH2	6904	7584
ENSG00000185033	SEMA4B	3398	3349
ENSG00000185043	CIB1	1916	1771
ENSG00000183208	GDPGP1	102	95
ENSG00000261147	RP11-697E2.6	7	11
ENSG00000182768	NGRN	4224	3590
ENSG00000275674	RP11-697E2.12	3	0
ENSG00000196391	ZNF774	300	300
ENSG00000140575	IQGAP1	9922	6702
ENSG00000140577	CRTC3	3287	3108
ENSG00000197299	BLM	1449	1820
ENSG00000140564	FURIN	5938	4193
ENSG00000182511	FES	20	26
ENSG00000196547	MAN2A2	9729	9206
ENSG00000184508	HDDC3	475	571
ENSG00000140553	UNC45A	7229	6067
ENSG00000166965	RCCD1	446	339
ENSG00000198901	PRC1	7578	7629
ENSG00000184056	VPS33B	1162	1228
ENSG00000185518	SV2B	13	6
ENSG00000176463	SLCO3A1	3283	3392
ENSG00000140557	ST8SIA2	187	80
ENSG00000185442	FAM174B	152	107
ENSG00000279765	RP11-437B10.1	13	14
ENSG00000173575	CHD2	7811	5800
ENSG00000182175	RGMA	2150	3604
ENSG00000140563	MCTP2	692	298
ENSG00000185551	NR2F2	2936	1875
ENSG00000185594	SPATA8	0	0
ENSG00000140450	ARRDC4	7465	8275
ENSG00000185087	FAM169B	0	0
ENSG00000140443	IGF1R	2834	2024
ENSG00000183571	PGPEP1L	0	0
ENSG00000182253	SYNM	1908	1457
ENSG00000103852	TTC23	530	548
ENSG00000168904	LRRC28	778	834
ENSG00000281635	AC022819.1	0	0
ENSG00000068305	MEF2A	4577	4219
ENSG00000183060	LYSMD4	304	280
ENSG00000140470	ADAMTS17	24	5
ENSG00000154227	CERS3	1	1
ENSG00000140471	LINS1	1174	1242
ENSG00000183475	ASB7	1314	1282
ENSG00000279588	AC087762.1	0	0
ENSG00000184254	ALDH1A3	317	309
ENSG00000154237	LRRK1	101	64
ENSG00000131873	CHSY1	5801	4434
ENSG00000131871	VIMP	3571	3595
ENSG00000131876	SNRPA1	1535	1615
ENSG00000140479	PCSK6	181	148
ENSG00000184277	TM2D3	3147	3342
ENSG00000185418	TARSL2	604	538
ENSG00000184140	OR4F6	0	0
ENSG00000182854	OR4F15	0	0
ENSG00000177693	OR4F4	0	0
ENSG00000161980	POLR3K	686	680
ENSG00000161981	SNRNP25	1883	2025
ENSG00000007384	RHBDF1	2904	1770
ENSG00000103152	MPG	1963	1539
ENSG00000103148	NPRL3	2965	2800
ENSG00000130656	HBZ	0	3
ENSG00000206177	HBM	0	1
ENSG00000188536	HBA2	3	2
ENSG00000206172	HBA1	4	7
ENSG00000086506	HBQ1	19	24
ENSG00000007392	LUC7L	7451	6220
ENSG00000167930	FAM234A	4943	4592
ENSG00000269881	AC004754.3	35	30
ENSG00000076344	RGS11	580	437
ENSG00000242173	ARHGDIG	231	174
ENSG00000185615	PDIA2	187	119
ENSG00000103126	AXIN1	2929	2150
ENSG00000086504	MRPL28	4224	4273
ENSG00000129925	TMEM8A	4492	4042
ENSG00000103202	NME4	6695	4043
ENSG00000242612	DECR2	936	949
ENSG00000090565	RAB11FIP3	5565	5303
ENSG00000103326	CAPN15	3480	1866
ENSG00000161992	PRR35	3	0
ENSG00000007541	PIGQ	3362	2651
ENSG00000257108	NHLRC4	76	70
ENSG00000197562	RAB40C	1698	1365
ENSG00000127578	WFIKKN1	264	194
ENSG00000130731	METTL26	2606	2430
ENSG00000172366	MCRIP2	950	677
ENSG00000161996	WDR90	2071	1124
ENSG00000140983	RHOT2	7118	5379
ENSG00000103269	RHBDL1	257	169
ENSG00000103266	STUB1	5350	5408
ENSG00000161999	JMJD8	4145	3879
ENSG00000127580	WDR24	1198	1168
ENSG00000127585	FBXL16	4851	4742
ENSG00000103260	METRN	34774	23871
ENSG00000103254	FAM173A	4025	2584
ENSG00000162004	CCDC78	542	512
ENSG00000103253	HAGHL	2709	1903
ENSG00000103245	NARFL	2050	1971
ENSG00000102854	MSLN	12	1
ENSG00000162006	MSLNL	2	0
ENSG00000007376	RPUSD1	1740	1368
ENSG00000127586	CHTF18	3093	1981
ENSG00000127588	GNG13	2	0
ENSG00000167945	PRR25	2	2
ENSG00000103227	LMF1	1687	1664
ENSG00000005513	SOX8	10080	8996
ENSG00000162009	SSTR5	0	0
ENSG00000184471	C1QTNF8	11	10
ENSG00000196557	CACNA1H	6374	5758
ENSG00000116176	TPSG1	1	2
ENSG00000197253	TPSB2	2	0
ENSG00000172236	TPSAB1	0	0
ENSG00000095917	TPSD1	0	1
ENSG00000103275	UBE2I	7783	7056
ENSG00000007516	BAIAP3	5029	4086
ENSG00000007520	TSR3	2538	2287
ENSG00000090581	GNPTG	3961	3132
ENSG00000059145	UNKL	1355	1043
ENSG00000174109	C16orf91	863	827
ENSG00000197599	CCDC154	73	23
ENSG00000103249	CLCN7	8660	5803
ENSG00000251692	PTX4	3	0
ENSG00000100726	TELO2	2590	2228
ENSG00000187535	IFT140	2304	2068
ENSG00000131634	TMEM204	4	6
ENSG00000007545	CRAMP1	2002	1728
ENSG00000261732	LA16c-431H6.6	1	0
ENSG00000206053	HN1L	3458	3044
ENSG00000138834	MAPK8IP3	14798	9908
ENSG00000103024	NME3	1870	1852
ENSG00000074071	MRPS34	4085	4120
ENSG00000197774	EME2	2636	1650
ENSG00000162032	SPSB3	1908	1686
ENSG00000095906	NUBP2	3952	3475
ENSG00000099769	IGFALS	9	7
ENSG00000063854	HAGH	3146	2972
ENSG00000180185	FAHD1	1181	1201
ENSG00000162039	MEIOB	1	1
ENSG00000162040	HS3ST6	0	0
ENSG00000198736	MSRB1	832	838
ENSG00000140986	RPL3L	8	6
ENSG00000140990	NDUFB10	3875	4108
ENSG00000140988	RPS2	9275	9191
ENSG00000179580	RNF151	0	0
ENSG00000183751	TBL3	2245	1957
ENSG00000196408	NOXO1	57	47
ENSG00000127554	GFER	2490	2290
ENSG00000127561	SYNGR3	2209	1901
ENSG00000167962	ZNF598	2745	1941
ENSG00000183971	NPW	188	153
ENSG00000065054	SLC9A3R2	1108	622
ENSG00000065057	NTHL1	849	981
ENSG00000103197	TSC2	6002	4910
ENSG00000008710	PKD1	10033	6512
ENSG00000167964	RAB26	706	730
ENSG00000131653	TRAF7	6296	5174
ENSG00000167971	CASKIN1	2589	1991
ENSG00000167965	MLST8	3356	3286
ENSG00000182685	BRICD5	1130	949
ENSG00000184207	PGP	1973	1762
ENSG00000167967	E4F1	3834	2484
ENSG00000167968	DNASE1L2	314	215
ENSG00000167969	ECI1	1923	2000
ENSG00000205937	RNPS1	7411	6365
ENSG00000279473	AC009065.1	32	27
ENSG00000167972	ABCA3	8661	9521
ENSG00000162063	CCNF	1219	1143
ENSG00000162062	C16orf59	578	490
ENSG00000162068	NTN3	20	9
ENSG00000162065	TBC1D24	2039	1819
ENSG00000260272	RP11-20I23.1	0	0
ENSG00000185883	ATP6V0C	49	17
ENSG00000259784	RP11-20I23.3	0	0
ENSG00000162066	AMDHD2	1101	587
ENSG00000205923	CEMP1	6	3
ENSG00000140992	PDPK1	2499	1637
ENSG00000167977	KCTD5	5582	4166
ENSG00000172382	PRSS27	300	275
ENSG00000167978	SRRM2	40239	26924
ENSG00000103363	TCEB2	10306	10307
ENSG00000103355	PRSS33	50	40
ENSG00000007038	PRSS21	0	0
ENSG00000162078	ZG16B	1	2
ENSG00000005001	PRSS22	4	0
ENSG00000162076	FLYWCH2	1237	1312
ENSG00000059122	FLYWCH1	3839	3077
ENSG00000131650	KREMEN2	262	204
ENSG00000127564	PKMYT1	1642	1326
ENSG00000162073	PAQR4	3244	3271
ENSG00000270168	LA16c-380H5.3	4	0
ENSG00000213937	CLDN9	73	38
ENSG00000184697	CLDN6	24	23
ENSG00000006327	TNFRSF12A	16056	7720
ENSG00000103145	HCFC1R1	1996	1809
ENSG00000131652	THOC6	3087	1762
ENSG00000162069	BICDL2	1	4
ENSG00000008516	MMP25	142	99
ENSG00000008517	IL32	201	106
ENSG00000130182	ZSCAN10	4	2
ENSG00000122386	ZNF205	1090	962
ENSG00000085644	ZNF213	1182	1238
ENSG00000168124	OR1F1	11	5
ENSG00000010539	ZNF200	889	964
ENSG00000103313	MEFV	2	1
ENSG00000006194	ZNF263	3875	4020
ENSG00000140993	TIGD7	920	1096
ENSG00000162086	ZNF75A	1648	1656
ENSG00000168158	OR2C1	1	4
ENSG00000262621	LA16c-306E5.2	120	112
ENSG00000232196	MTRNR2L4	2	1
ENSG00000140987	ZSCAN32	1320	1632
ENSG00000103343	ZNF174	716	833
ENSG00000167981	ZNF597	915	927
ENSG00000122390	NAA60	4903	4715
ENSG00000215131	C16orf90	0	0
ENSG00000103351	CLUAP1	1286	1426
ENSG00000167984	NLRC3	9	3
ENSG00000188827	SLX4	879	747
ENSG00000213918	DNASE1	2049	1656
ENSG00000126602	TRAP1	4456	4940
ENSG00000005339	CREBBP	6500	5229
ENSG00000162104	ADCY9	2075	2109
ENSG00000185739	SRL	5	3
ENSG00000090447	TFAP4	336	270
ENSG00000126603	GLIS2	2185	1909
ENSG00000217930	PAM16	65	48
ENSG00000103426	CORO7-PAM16	0	0
ENSG00000262246	CORO7	1292	886
ENSG00000168140	VASN	1764	1169
ENSG00000103423	DNAJA3	3664	3467
ENSG00000153406	NMRAL1	225	284
ENSG00000103415	HMOX2	1801	1953
ENSG00000089486	CDIP1	4282	4362
ENSG00000205832	C16orf96	14	17
ENSG00000153443	UBALD1	4220	2286
ENSG00000102858	MGRN1	7090	5086
ENSG00000168101	NUDT16L1	2561	2499
ENSG00000168096	ANKS3	1790	1346
ENSG00000166246	C16orf71	53	35
ENSG00000103199	ZNF500	717	757
ENSG00000140623	SEPT12	1	1
ENSG00000267795	SMIM22	1	0
ENSG00000067836	ROGDI	1877	1674
ENSG00000140632	GLYR1	6528	4844
ENSG00000118900	UBN1	4652	4014
ENSG00000118898	PPL	388	383
ENSG00000103184	SEC14L5	21	41
ENSG00000103174	NAGPA	556	445
ENSG00000033011	ALG1	787	666
ENSG00000153446	C16orf89	58	60
ENSG00000118894	EEF2KMT	405	468
ENSG00000078328	RBFOX1	13	23
ENSG00000232258	TMEM114	0	1
ENSG00000067365	METTL22	1401	1394
ENSG00000183044	ABAT	18468	20275
ENSG00000184857	TMEM186	555	700
ENSG00000140650	PMM2	755	663
ENSG00000153048	CARHSP1	5686	6862
ENSG00000283516	RP11-77H9.1	0	0
ENSG00000187555	USP7	11587	8803
ENSG00000182831	C16orf72	5949	6359
ENSG00000183454	GRIN2A	1058	702
ENSG00000166669	ATF7IP2	0	0
ENSG00000213853	EMP2	5224	5352
ENSG00000153060	TEKT5	10	10
ENSG00000103274	NUBP1	1569	1221
ENSG00000166676	TVP23A	745	693
ENSG00000179583	CIITA	406	204
ENSG00000182108	DEXI	1334	1636
ENSG00000038532	CLEC16A	2482	2152
ENSG00000175643	RMI2	397	426
ENSG00000185338	SOCS1	221	170
ENSG00000178279	TNP2	0	0
ENSG00000178257	PRM3	0	0
ENSG00000122304	PRM2	0	0
ENSG00000175646	PRM1	0	0
ENSG00000280717	AC009121.1	2	0
ENSG00000188897	CTD-3088G3.8	85	63
ENSG00000189067	LITAF	5521	7173
ENSG00000184602	SNN	8851	9880
ENSG00000153066	TXNDC11	1897	1943
ENSG00000122299	ZC3H7A	5704	5202
ENSG00000171490	RSL1D1	7765	9098
ENSG00000103342	GSPT1	10580	10885
ENSG00000234719	RP11-166B2.1	22	53
ENSG00000048462	TNFRSF17	8	5
ENSG00000048471	SNX29	1036	955
ENSG00000103381	CPPED1	89	84
ENSG00000237515	SHISA9	418	387
ENSG00000175595	ERCC4	717	598
ENSG00000186260	MKL2	2528	2238
ENSG00000140694	PARN	1649	1284
ENSG00000103429	BFAR	3487	3833
ENSG00000069764	PLA2G10	0	0
ENSG00000224712	NPIPA3	0	0
ENSG00000254852	NPIPA2	0	0
ENSG00000103512	NOMO1	4361	4390
ENSG00000183426	NPIPA1	279	213
ENSG00000179889	PDXDC1	4917	3481
ENSG00000157045	NTAN1	1317	779
ENSG00000085721	RRN3	2868	2647
ENSG00000183793	NPIPA5	2	10
ENSG00000156968	MPV17L	125	110
ENSG00000261130	RP11-1021N1.1	0	0
ENSG00000166780	C16orf45	8875	7679
ENSG00000166783	KIAA0430	2984	2409
ENSG00000072864	NDE1	2223	2113
ENSG00000133392	MYH11	18	19
ENSG00000133393	FOPNL	2146	2240
ENSG00000103222	ABCC1	1759	1601
ENSG00000091262	ABCC6	26	20
ENSG00000103226	NOMO3	201	256
ENSG00000183889	AC138969.4	3	2
ENSG00000214967	NPIPA7	0	0
ENSG00000103489	XYLT1	1487	1126
ENSG00000214940	NPIPA8	0	0
ENSG00000233024	RP11-1212A22.4	0	0
ENSG00000185164	NOMO2	299	363
ENSG00000134419	RPS15A	946	904
ENSG00000260342	RP11-1035H13.3	0	0
ENSG00000170540	ARL6IP1	12056	13231
ENSG00000157106	SMG1	3587	1990
ENSG00000170537	TMC7	174	188
ENSG00000167186	COQ7	472	428
ENSG00000205730	ITPRIPL2	1507	1180
ENSG00000261427	CTD-2349B8.1	0	0
ENSG00000103528	SYT17	1459	1579
ENSG00000261210	CLEC19A	1	1
ENSG00000103534	TMC5	0	0
ENSG00000006007	GDE1	2540	2883
ENSG00000103540	CCP110	1230	1113
ENSG00000103544	C16orf62	1313	1500
ENSG00000103550	KNOP1	644	788
ENSG00000174628	IQCK	506	453
ENSG00000167191	GPRC5B	13205	13907
ENSG00000180269	GPR139	29	20
ENSG00000169347	GP2	0	0
ENSG00000169344	UMOD	0	0
ENSG00000169340	PDILT	0	0
ENSG00000183549	ACSM5	15	11
ENSG00000183747	ACSM2A	0	0
ENSG00000066813	ACSM2B	0	0
ENSG00000005187	ACSM3	0	0
ENSG00000166743	ACSM1	1	11
ENSG00000066654	THUMPD1	1825	1553
ENSG00000196678	ERI2	355	416
ENSG00000005189	AC004381.6	175	355
ENSG00000188215	DCUN1D3	1607	1015
ENSG00000102897	LYRM1	589	579
ENSG00000158486	DNAH3	5	7
ENSG00000011638	TMEM159	256	254
ENSG00000103310	ZP2	0	1
ENSG00000175311	ANKS4B	0	2
ENSG00000103316	CRYM	9	10
ENSG00000169246	NPIPB3	86	34
ENSG00000197006	METTL9	3681	3616
ENSG00000140749	IGSF6	0	1
ENSG00000155719	OTOA	6	0
ENSG00000185864	NPIPB4	27	20
ENSG00000140740	UQCRC2	2787	3550
ENSG00000155714	PDZD9	2	0
ENSG00000185716	C16orf52	688	725
ENSG00000175267	VWA3A	31	20
ENSG00000183921	SDR42E2	2	1
ENSG00000103319	EEF2K	1485	1461
ENSG00000058600	POLR3E	1217	924
ENSG00000140743	CDR2	1050	955
ENSG00000243716	NPIPB5	72	46
ENSG00000122254	HS3ST2	1	0
ENSG00000103404	USP31	478	545
ENSG00000166828	SCNN1G	9	13
ENSG00000168447	SCNN1B	21	28
ENSG00000168434	COG7	887	864
ENSG00000103365	GGA2	2598	1908
ENSG00000103356	EARS2	990	837
ENSG00000103353	UBFD1	3463	3660
ENSG00000004779	NDUFAB1	1762	2090
ENSG00000083093	PALB2	490	436
ENSG00000166847	DCTN5	2906	3520
ENSG00000166851	PLK1	1406	1676
ENSG00000134398	ERN2	0	0
ENSG00000166869	CHP2	0	0
ENSG00000166501	PRKCB	5	7
ENSG00000006116	CACNG3	5	2
ENSG00000122257	RBBP6	4106	3318
ENSG00000090905	TNRC6A	3086	2325
ENSG00000158865	SLC5A11	0	0
ENSG00000140750	ARHGAP17	1970	1517
ENSG00000205629	LCMT1	945	869
ENSG00000103375	AQP8	0	3
ENSG00000155592	ZKSCAN2	954	769
ENSG00000182601	HS3ST4	0	0
ENSG00000234186	C16orf82	0	0
ENSG00000155666	KDM8	155	127
ENSG00000169189	NSMCE1	1062	1276
ENSG00000077238	IL4R	4	2
ENSG00000103522	IL21R	5	3
ENSG00000077235	GTF3C1	4902	4178
ENSG00000047578	KIAA0556	899	671
ENSG00000169181	GSG1L	26	25
ENSG00000169180	XPO6	3942	3362
ENSG00000188322	SBK1	1417	1602
ENSG00000198156	NPIPB6	2	3
ENSG00000205609	EIF3CL	0	0
ENSG00000261832	RP11-435I10.4	0	2
ENSG00000233232	NPIPB7	0	0
ENSG00000188603	CLN3	24	19
ENSG00000283220	CLN3	0	0
ENSG00000184730	APOBR	0	0
ENSG00000197272	IL27	0	0
ENSG00000176046	NUPR1	447	585
ENSG00000176476	SGF29	569	584
ENSG00000197165	SULT1A2	0	1
ENSG00000196502	SULT1A1	3	0
ENSG00000255524	NPIPB8	0	0
ENSG00000184110	EIF3C	34	48
ENSG00000196993	NPIPB9	0	0
ENSG00000168488	ATXN2L	6581	4856
ENSG00000178952	TUFM	5625	5377
ENSG00000178188	SH2B1	2402	2010
ENSG00000196296	ATP2A1	81	38
ENSG00000177548	RABEP2	525	319
ENSG00000177455	CD19	0	0
ENSG00000176953	NFATC2IP	1052	746
ENSG00000169682	SPNS1	68	42
ENSG00000213658	LAT	20	7
ENSG00000254206	NPIPB11	6	4
ENSG00000183336	BOLA2	0	0
ENSG00000261740	RP11-345J4.5	2	0
ENSG00000181625	SLX1B	5	1
ENSG00000213648	SULT1A4	0	0
ENSG00000258150	RP11-345J4.3	0	0
ENSG00000169203	RP11-231C14.4	0	0
ENSG00000197471	SPN	3	5
ENSG00000277669	AC009133.22	0	0
ENSG00000103485	QPRT	3101	3695
ENSG00000185905	C16orf54	1	0
ENSG00000174992	ZG16	0	0
ENSG00000079616	KIF22	2572	2659
ENSG00000103495	MAZ	11961	12867
ENSG00000167371	PRRT2	1025	632
ENSG00000280893	AC009133.23	0	0
ENSG00000280789	PAGR1	438	238
ENSG00000281348	CTD-2574D22.6	0	0
ENSG00000013364	MVP	1982	1487
ENSG00000103502	CDIPT	4184	3724
ENSG00000174938	SEZ6L2	22230	23316
ENSG00000174939	ASPHD1	2155	1871
ENSG00000174943	KCTD13	1855	1820
ENSG00000149932	TMEM219	2655	2321
ENSG00000149930	TAOK2	6608	5278
ENSG00000149929	HIRIP3	1902	2012
ENSG00000169592	INO80E	3135	2976
ENSG00000149927	DOC2A	550	474
ENSG00000167194	C16orf92	2	3
ENSG00000149926	FAM57B	2063	2262
ENSG00000149925	ALDOA	64919	66403
ENSG00000149923	PPP4C	5113	4404
ENSG00000149922	TBX6	39	60
ENSG00000090238	YPEL3	993	810
ENSG00000102886	GDPD3	207	150
ENSG00000102882	MAPK3	3554	3924
ENSG00000102879	CORO1A	834	834
ENSG00000169627	BOLA2B	9	9
ENSG00000132207	SLX1A	9	0
ENSG00000261052	SULT1A3	1	0
ENSG00000258130	RP11-347C12.3	0	0
ENSG00000198064	RP11-347C12.1	2	0
ENSG00000169217	CD2BP2	7554	7448
